,Review_Date,Author,Rating,Review_Title,Review,Review_Url
51,4 December 2001,Doylenf,," Lacks emotional warmth of ""ET""...a John Williams letdown...
","I was drawn into the story the moment the letters started whirling through the air to ""the boy under the cupboard"" and to the amusing trio (Aunt, Uncle, brother) that give interest to the early scenes and make you anxious for Harry to escape life in this demented household. And from the opening scene on, the special effects are nothing short of marvelous despite what some ""critics"" here are calling ""cheesy"" -- I'm sure the film is a strong contender in that category for a Best Special Effects Oscar.",/review/rw0717221/?ref_=tt_urv
52,26 November 2010,neil-476,7," HP1 revisited
","Having just watched HP7A aka Harry Potter and the Deathly Hallows Part 1, my mind flies back - almost magically, one might say - to the film which started it all.",/review/rw2344278/?ref_=tt_urv
53,22 June 2008,g-bodyl,10," A Magical Movie Moment!
","Harry Potter and the Sorcerer's Stone is what a book adaptation should be. The only things left out of the movie were very minor. This tells the story of a boy whose parents were killed when he was young and been mistreated by his aunt and uncle. He receives a letter about a school named Hogwarts. There, in his first year with his friends Ron and Hermione, he must stop wrongdoing of a couple teachers. The cast was wonderfully casted. Daniel Radcliffe is fantastic and looks the part of Harry. Everyone else is perfect. As I mentioned above, the adaptation is great. The movie even used the same quotations as the books. The music is memorable. I liked John William's Hedwig Theme. The costumes are good-looking and so is everything else. This movie will leave a magical imprint on your minds and this is only the first film. I rate this magical adventure 10/10.",/review/rw1897361/?ref_=tt_urv
54,27 February 2017,snperera,9," where the magic began!!
","wow, wow, wow! The Harry Potter movies and books will always have a special place in my heart!! I love them so much and this is the one that started it all! It is so fun, great, and energetic and Daniel Radcliffe is perfect for Harry. Emma Watson and Rupert Grint are great and there is such amazing chemistry between all of them! I love all the movies and books.",/review/rw3649778/?ref_=tt_urv
55,22 November 2001,zetes,3," How to take advantage of your children's naivety for the sake of cold cash...
","I have, in all my life as a lover of both literature and the cinema, hardly ever come upon a piece of work more unimaginative, more ugly, more uninteresting, more lacking in suspense, more lacking in charm, more greedy, more incoherent... Okay, okay. I'll stop with the superlative negatives. Surely there have been worse, and, yes, off the top of my head, I can think of many that are worse. However, for a book that over 125 million people have read, and for a movie that cemented the record for the biggest opening weekend in history, and also for a book that has had not only kids but critics singing its praises, and also for a movie which one particularly fat-headed critic called the Wizard of Oz of its generation, I am more than severely disappointed. I know that, had it not been so overhyped, it would have been just as bad. Now, however, my anger for it is completely hardened and it's going to be a passionate battle for me for years to come.",/review/rw0716998/?ref_=tt_urv
56,21 December 2013,SnoopyStyle,8," Great chemistry set up for the rest of the series
",Harry Potter is an orphan living with his ignorant uncle and aunt under their stairs. He finds out that he is actually a wizard and there is a secret world out there.,/review/rw2926102/?ref_=tt_urv
57,28 November 2001,jotix100,4," Harry Potter is a bore!
","I know I'm probably the only one that didn't care for this film, but I thought it was plain boring. The adaptation of the book is just OK and the acting is average. Frankly it's a pity to see all the great English actors in this film totally wasted and relegated to play second fiddle. The effects are very well done, but it's such a conventional treatment of the books that I kept checking my watch a few times to see when was it going to be over. It's very curious that hardly any of the young people in the audience didn't laugh at all. This Harry Potter is very heavy handed and it should have emphasized the fun and could have used a few lighter moments.",/review/rw0717146/?ref_=tt_urv
58,8 September 2016,keithbrown-90195,10," A Truly Magical Start
","It's hard to imagine just how influential the Harry Potter series has been on my life. It was released around the time I was born, and I can't really ever remember a time when it wasn't my favorite world to escape into. Harry Potter and the Philosopher's Stone is the first book I can remember becoming a fan of, and wanting to read it again straight away. I'm not even going to pretend that I can judge this without bringing over my fondness for the books.",/review/rw3540537/?ref_=tt_urv
59,1 October 2006,ccthemovieman-1,8," A Surprise
","This first Harry Potter surprised me. Not a reader of the books nor a proponent of occult beliefs, I still went into this with an open mind and found I enjoyed the movie. I watched the first three films and own the third (""Harry Potter and Prisoner Of Azkaban"").",/review/rw1487153/?ref_=tt_urv
60,12 May 2007,ametaphysicalshark,," Ultimately, the cons slightly outweigh the pros in a film full of wasted potential
","Well, for starters, the older cast, almost all of whom are instantly recognizable if you've seen much of British television or film, are simply delightful in their roles, with special honors going to Alan Rickman as Professor Snape, Richard Harris as Albus Dumbledore, and Robbie Coltrane as Rubeus Hagrid. Some other positive aspects to the film is that it is a faithful adaptation for the most part, and the child actors certainly aren't the worst I've ever seen. Moreover, John Williams' brilliant score was at the time one of the best in years.",/review/rw1654661/?ref_=tt_urv
61,23 August 2014,jeffreyhillen-364-945381,9," Never Remake This Masterepiece
","The day I went to see this movie in the cinema I can remember very well. The film was from 2001 and in those days I was 7, so it was one of the first movie's I saw in cinema. If you are the young you can't remember anything so a movie must make a very good impression on you. If it wants to be good. There was one scene in this first movie that I will never forget. It made such a big impression on me. It was were my love for Harry Potter started. Hogwarts was in a way a safe place for me, and the magic really hit me. And it still does today. This scene that impressed me so much was when the audience could see Hogwarts for the very first time on screen. You just saw this massive castle, in that was so impressive; I actually can't put it into world how enthusiastic I was. The children were sitting in the boats effortlessly and were floating over the water. The castle had something magical and I was sure I would never forget it.",/review/rw3074079/?ref_=tt_urv
62,5 October 2005,lee_eisenberg,10," Where it all began.
","With the sixth book now out (and one more to go), I feel that I should review ""Harry Potter and the Sorcerer's Stone"". By now, the Harry Potter books have become so well entrenched in our culture that I don't even need to explain the story. But I can say that director Chris Columbus did a great job adapting the book to the silver screen.",/review/rw1187188/?ref_=tt_urv
63,14 June 2008,hitchcockthelegend,8," Ahh, the magic begins.
","Harry Potter is an Orphan who on his eleventh birthday discovers he's a wizard and is called to term at Hogwarts School. But Harry is soon to find out that his past, and his destiny, is a truly remarkable, magical, and terrifying thing.",/review/rw1892427/?ref_=tt_urv
64,1 February 2010,wes-connors,8," We're Off to See the Wizard
","""Harry Potter learns, on his 11th birthday, that he is the orphaned son of two powerful wizards, and possesses magical powers of his own. (Sent to) 'Hogwarts School of Witchcraft and Wizardry', Harry embarks on the adventure of a lifetime, discovering a world of magic and fantasy, where he is destined to live,"" according to the film's official synopsis. This was the first of the films bringing J.K. Rowling's beloved ""Harry Potter"" characters to motion picture life; and, it must be considered a rousing success.",/review/rw2200753/?ref_=tt_urv
65,20 August 2021,LeonLouisRicci,8," REVIEWED IN 2020...SINGULARLY...APART FROM THE BOOK AND THE SEQUELS
","The Debut Movie that Flag-Shipped the Film-Series, that became a Phenom in Itself.",/review/rw7249567/?ref_=tt_urv
66,2 September 2017,Uriah43,7," A Fantasy Film Suitable for the Entire Family
","Orphaned not long after his birth, ""Harry Potter"" (Daniel Radcliffe) is forced to live in the home of his only living relatives who treat him rather badly. That all changes one day when he is informed by a man named ""Rebeus Hagrid"" (Robbie Coltrane) that his parents were famous magicians and because of that he is invited to attend the Hogwarts School of Witchcraft and Wizardry. Needless to say, Harry accepts almost immediately and after Hagrid and he buy the necessary school equipment he begins his journey to the mystical academy. It's then that he meets two fellow students named ""Ron Weasley"" (Rupert Grint) and ""Hermione Granger"" (Emma Watson) who become his good friends and share in his triumphs and travails. Now rather than reveal any more I will just say that this film was based on the very successful book ""Harry Potter and the Philosopher's Stone"" by J.K. Rowling and from what I understand remains quite faithful to the book. At least for the most part. In any case, I found it to be a fine fantasy film with the interaction between Harry and his two friends especially entertaining. Admittedly, there are some slow parts here and there and it does run a bit long (152 minutes). Even so, despite the faults just mentioned, I believe this to be one of those rare movies which can be enjoyed by the entire family and I have rated it accordingly. Above average.",/review/rw3795676/?ref_=tt_urv
67,19 May 2020,Rainey-Dawn,10," AKA Harry Potter and the Philosopher's Stone
",I'm finally in a position to re-watch and review the Harry Potter film series - I'm way past over due for reviewing them.,/review/rw5751283/?ref_=tt_urv
68,30 November 2005,Lady_Targaryen,8," This movie is okay.
","Of all the Harry Potter's movies, I guess the ''Harry Potter and the Sorcerer's Stone'' was the more more expected of all. I was one of the thousands of teenagers who wanted to watch this movie so badly and I watched it in the first week it came here in Brazil. After 4 Harry Potter's movies, now I feel comfortable to say that the first movie is the one I liked the least. Maybe because it is the one who has less adventure or danger of all, but I cannot say exactly why. I think it will be very difficult for me, being crazy for Harry Potter's books, to give 10 in any of the H.P.'s movies, since the book is SO MUCH better than any of the films. I mean, MANY great parts are never showed in the movies. But if you are one of those people who never read any Harry Potter book, this film will be of vital importance to watch since it is the first of the series.",/review/rw1228385/?ref_=tt_urv
69,4 March 2017,zkonedog,9," Visual Awe Vaults It Even Over Book
","If you watch ""Sorcerer's Stone"" without reading the book first, there are certain narrative points that you will miss or not quite be as clear on (as usual). However, watching the movie closely following the reading experience will actually expand upon the Potter myth (I gave the first book four stars) due to this film's ability to lay the groundwork of the series in such stunning visuals and characters.",/review/rw3654065/?ref_=tt_urv
70,12 July 2014,tomgillespie2002,5," A gentle introduction to a captivating world
","With billions upon billions of pounds in revenue generated from book sales, film adaptations and all other mediums, and with the hysteria surrounding the series now all but gone, it seemed the perfect time to re-visit the Harry Potter film franchise. I'll state outright that I'm a fan of the books: they are hardly ground-breaking pieces of literature, but they are a meticulously crafted and widely imaginative set of novels, maturing with it's progression and with the age of it's characters and readers. The movie adaptations were consistently average, fiercely loyal to J.K. Rowling's prose but always somewhat lacking in substance.",/review/rw3054245/?ref_=tt_urv
71,3 March 2013,thesar-2,3," Harry Potter's Philosopher's Sorcerer's Drawl
","First off, I am going to give my modern day thoughts on Harry Potter and the Philosopher's/Sorcerer's Stone since I just now watched it for the first time in about 10½ years. And then, I will tell my story. I will begin with the positives to be nice. To be generous.",/review/rw2761780/?ref_=tt_urv
72,26 June 2002,atzimo,1," Unimaginative and Boring
","Literally anyone could write this story. Nothing is original, the effects are mostly bad, the acting is bad, the direction is bad and the music score was written by John Williams 25 years ago (if you get my meaning).",/review/rw0717756/?ref_=tt_urv
73,22 January 2005,mjw2305,8," Good Family Fantasy
","In the first outing for Harry Potter, he learns of his descent from a magical background and enrols at the school of witchcraft and wizardry 'Hogwarts'",/review/rw1004112/?ref_=tt_urv
74,28 May 2022,mrashtastic89,9," The start of something big
","Harry Potter and the Sorcerer's Stone is one of the most iconic origin stories of all time and the start of one of the most iconic film franchises ever, and it still holds up as not only a great start, but a great film by itself.",/review/rw8182858/?ref_=tt_urv
75,26 December 2014,SusieSalmonLikeTheFish,9," More addictive to watch than you'd expect
","My sister and I, back when I was ten, wouldn't even go near anything Harry Potter-related, despite its immense popularity at the time; we'd call Harry Potter ""Hairy Pothead"" and laugh at the nerdy glasses he wore on the book and DVD covers. Anyway, recently we decided it was time to see what made Harry Potter fans so raving mad over a little boy with superpowers and a geeky school uniform, and it was a nerdy children's movie but not nearly as bad as we thought! The main character, Harry, is a seemingly average boy living in the U.K. with his aunt, uncle, and spoiled overweight cousin, Dudley (great name choice). When Harry begins discovering strange powers in himself, his aunt and uncle do everything in THEIR power to keep the truth a secret from him, but when Harry finds out he's a wizard and is given an invite to a secluded boarding school for wizards and witches, he eagerly accepts, wanting to be with kids like himself. From there he picks up two misfit friends, meets a snotty rival with way too much gel in his bleached hair, and meets a variety of teachers, including a perverse, hawk-like old guy with emo hair and a hooked nose.",/review/rw3149186/?ref_=tt_urv
76,14 October 2022,jace_the_film_guy,9," Not Perfect, but Magical
","Harry Potter and the Sorcerer's Stone is not a perfect film, but it is a magical film. The franchise has been a large part of my life for most of my life. With the first book coming out when I was three years old and the first movie when I was seven, there is a special place in my heart for the Wizarding World of Harry Potter.",/review/rw8610247/?ref_=tt_urv
77,3 August 2003,rbverhoef,8," For entertainment it is a masterpiece
","'Harry Potter and the Sorcerer's Stone' is one of the most entertaining films I know. You can look at it and not worry about anything because you know it will all be alright. Very true to the book it reaches the same level. Daniel Radcliffe is the perfect Harry Potter, Emma Watson a great Hermione and Rupert Grint a very funny Ron Weasly. With the famous story, a great direction from 'Home Alone'-director Chris Columbus, a perfect casting and some nice special effects this is the way a movie like this has to be. Be entertained by the world of the wizards.",/review/rw0717928/?ref_=tt_urv
78,3 February 2023,owenpont-70803,8," A Great Beginning...........
",This was such a brilliantly done film. Well Harry Potter is a brilliantly done franchise in general. But the Sorcerers Stone (or Philosophers Stone) is a well done beginning for this franchise. The character development in this franchise is absolutely fantastic. You get instantly attached to the main and side characters instantly. All the actors did a great job and gave funny and fun performances. The overall feel of this movie is so magical and has such a fun feel. I have never seen a movie World get you so attached more quickly then Harry Potter. Overall this film was awesome and I highly recommend it.,/review/rw8848418/?ref_=tt_urv
79,20 November 2001,tedg,," Hermione's Mouth
",Spoilers herein.,/review/rw0716928/?ref_=tt_urv
80,8 May 2021,Puroo,10," Why hadn't I seen this already?
","I think I may sound like a stooge if I say this, but it is now that I have finally watched this movie. Throughout my life - school days, college, internet; I often used to see people going non-stop about Harry Potter (I think they are called Potterheads). Harry Potter this, Harry Potter that. So finally yesterday I decided to give it a try and oh my god, it's amazing! Why didn't I see it back when I had the chance to?",/review/rw6892786/?ref_=tt_urv
81,24 December 2001,mentalcritic,1," I outgrew this film and its source material when I was a fetus
","My sister, bless her heart, used to work in a bookstore, and brought the novel this turkey is based upon home one day. After everyone else in my family had read it, I decided to give it a go because I had little better to do at the time. I wound up throwing the book across the room in around thirty pages, feeling that not only had my intelligence been insulted, so too had the already-persecuted-enough faiths of Wicca and its pagan relatives.",/review/rw0717365/?ref_=tt_urv
82,25 April 2005,mOVIemAN56,9," Fantasy Adaptation Just Like The Book
","I've read every harry Potter book available and was fascinated with them. The world and characters J.K. Rowling created are marvelous, these are going to be fantasy classics in books. What about the movies?",/review/rw1067712/?ref_=tt_urv
83,1 December 2020,gabethedinosaur,10," Chris Columbus made Harry Potter spectacular
",Columbus did a fantastic job directing the two Potter movies for use fans since 2001 2002 and producing Potter and the prisoner of Azkaban. But I will always appreciate Chris Columbus directing on Harry Potter and Percy Jackson . I hope he does another Harry Potter movie or Percy Jackson movie cause he has a better imagination like Peter Jackson.,/review/rw6327872/?ref_=tt_urv
84,30 December 2001,SMK-4,8," Great ambience, but not a perfect film
","The film captures very well the required ambience, it does not appear phony as so many genre rivals do. The set pieces are marvellous. Robbie Coltrane makes a perfect Haggrit and generally the casting is fine, except perhaps Ian Hart as Quirrel; I also would have chosen someone younger than Maggie Smith for the McGonagall part, say Haydn Gwynne.",/review/rw0717429/?ref_=tt_urv
85,17 March 2003,DarthBill,2," This is some above average stuff here...
",Initially I was against this series because the kids leave such huge messes at the cinema where I work. Then I decided to rent the first movie and give it a look to see what it is the kids love about it so much. Then it hit me: it's the story of a no talent underdog who overcomes great obstacles with a little help from his friends. And who doesn't like that?,/review/rw0717886/?ref_=tt_urv
86,15 December 2001,mgmax,1," Too literal, decidedly non-magical bore
","About halfway through Harry Potter 1, I considered walking out.  It's not that it was godawful, but having read the book, I knew how it all worked out-- and I had no confidence left that there would be anything the least bit interesting about how Rowling's story would be illustrated.",/review/rw0717315/?ref_=tt_urv
87,29 July 2022,kingofdanerds,8," I forgot how good this film was
","What else can I say about the world of Harry Potter that hasn't been said already? After the first book came out, everyone was going crazy for Harry Potter. But then Potterheads minds were blown when in 2001, Harry Potter and the Sorcerer's Stone was released. The film was directed by Chris Columbus and stars Daniel Radcliffe, Rupert Grint, Emma Watson, John Cleese, Robbie Coltrane, Warwick Davis, Richard Griffiths, Richard Harris, Ian Hart, John Hurt, Alan Rickman, Fiona Shaw, Maggie Smith, and Julie Walters. The film was a huge success financially and critically and luckily won fans of the books over and continued with seven more films plus three spinoff films.",/review/rw8381805/?ref_=tt_urv
88,21 July 2023,parsamardashti,8," Interesting movie to watch
","The main story is about a famous boy that named harry potter and the reason of his famous is because of he was the only child that he alived from the Voldemort. So he had a really good character smart enough, brave and he was a honestly person to his friends because at the end of movie he shows himself dreams or lies can't track him and he was ready to sacrifice for his friends furthermore we can say he was much powerful to have fight with Voldemort. The girl played and important part to she had a really strange character because she's really careful person about everything the smartest one and with high knowledge about different kinds of magices. The friend of harry potter is the trueness one because of his veracity he was ready to sacrifice himself for his friends and it shows he had the most honest character between harry potter and the girl . These three friends together could stop Voldemort if non of each weren't going to have friendship to each other Voldemort will comeback again and just couldn't face with him because he just need a stone to get his power again, but harry patter wich is strong enough for Voldemort. He should face his dreams and don't fall for the lies of Voldemort and don't turn to darkside of magic and with Voldemort. It describes harry potter is strong enough. To sum up movie shows that the three main characters with their character reviews are just complete wich each other and they're being complementary together harry potter : the strongest the girl : smartest the boy: Sincerely . The director wanted to mention that loyalty can play a really important part in friendship no matter girl or boy also we should be honest to our friends to make the relationship better and better also the trust is the other side of it that makes relationship complete 100 percent when a both side of friendships have honest the can trust each other and solve problems that we saw in this movie so the director wants to prove it to us.",/review/rw9204258/?ref_=tt_urv
89,28 November 2001,Hitchcoc,9," Charming and Endearing!
","How sad it is to begin the reader's comments with a whining, complaining, drone against everything about this movie. Why not pick a balanced view. Good grief! Did someone poison your dog? It made it sound like this doesn't compare favorably with ""Hamburger: The Movie."" I am a over fifty years old and thought I would be pretty lukewarm to a ""kids"" movie. I have been listening for a year to kids raving about the Harry Potter books. Their eyes light up--they are enthused about a ""book."" When I went to see it, I had just read the book the night before because I like to see how they translate. The script was delightful. The characters were charming. The acting in this movie is wonderful--were you expecting Bergman? The pacing is delightful. The sets are eerie and forbidding. I thought that the wonderment of the characters was there in full force. Who did you have in mind to play Harry? Are there any actors that you approve of? Perhaps Kevin Spacy should have played Harry. How about the blond girl from American Beauty as Hermione. Johnny Depp as Ron Weasley. Oh yeah--as I recall, Stephen Spielberg has made a couple of pretty decent movies.",/review/rw0717145/?ref_=tt_urv
90,1 April 2012,classicsoncall,8," ""There won't be a child in our world who doesn't know his name.""
","With Professor McGonagall's (Maggie Smith) description of young Harry Potter, I wonder if J.K. Rowling ever realized the world wide phenomenon she would be creating with the series of novels that began with 'The Sorceror's Stone', and the subsequent movie franchise that would make her Britain's wealthiest citizen. Well, it's history now, and for future generations, the saga of Harry Potter will be relived again and again to the wonderment of new fans and followers.",/review/rw2590298/?ref_=tt_urv
91,14 April 2020,KoolCatReviews,7," first year of our magical adventure
",While I look back on this first entry into the Harry Potter series fondly it is not with out a few problems with adaption from the books. Our trio of main actors are very young and as a result we get plently of chessey acting. Looking back however it is great too see the beginning roots of the characters that we get very attached too through out the series. We get too see them grow as actors. A great cast was put together that stayed more or less the same through out the whole franchise. The effects in the movie are handled well for its time despite Harry not actually using any magic. Even though there are better movies in the series I will always look forward to watching this entry.,/review/rw5640906/?ref_=tt_urv
92,24 November 2001,bababear,1," Full of Sound and Fury, Signifying Nothing
","Cut about an hour out of the middle of HARRY POTTER and you'll have a pretty decent little movie.  As is, it's a bloated mess.  There's no heart to this, no characterizations.  It's just a product reel for all the special effects companies that worked on it.",/review/rw0717021/?ref_=tt_urv
93,10 June 2003,Theo Robertson,1," Bloody Brilliant ? Bloody Crap More Like
","I don`t rate JK Rowling as a writer so when the hype machine stated that HARRY POTTER AND THE PHILOSOPHER`S STONE ( As it`s called in Britain ) was going to be faithful to the book I thought this was a film that wasn`t worth seeing but I decided to give it a chance , after all I hadn`t expected much from THE FELLOWSHIP OF THE RING but I ended up falling in love with Peter Jackson`s beautiful masterpiece . But after watching THE PHILOSOPHER`S STONE my instincts had been proved right and in many ways the film had lived down to expectations .",/review/rw0717906/?ref_=tt_urv
94,17 June 2023,IamROCKAS,8," Dwelling on dreams and fantasies has never been so tempting
","Recently I participated in a family event that I didn't find too entertaining. To kill time, I decided to look around the bookshelf and found ""Harry Potter and the Sorcerer's Stone"" - the first book in the Harry Potter series. Remembering how I got into the series when I was a kid, I decided to start reading it again as I have little to no memory of the plot. Consequently, it has been at least 15 years since the world of Harry Potter has been a part of my life. It was a pleasant light read, bringing back a lot of memories, so of course I had to watch the movie as well.",/review/rw9128464/?ref_=tt_urv
95,22 November 2001,davidslicer,10," ""Harry Potter and the Sorcerer's Stone"" * * * * *
","""Harry Potter and the Sorcerer's Stone"" is as magical a film as a fantasy bedtime story or any fantasy that can pop up in any child's head.I have never read any of the books,so I will not compare those books to this film.The film is very imaginative and the visual effects and art direction are wonderful.This is only a short review and I am hoping to post a longer review.All I can say is that this film was alot of fun to watch.",/review/rw0716981/?ref_=tt_urv
96,16 July 2023,rohanumpleby-34057,7," A Warm and Whimsical Delight
","Harry Potter is a beloved franchise, and the films capture the magic and the brilliance very well, some do and some don't. I won't mention about the books when I review and rate the Harry Potter films, not because I don't want to or can't be bothered to but purely on the fact I've only read the Trilogy of Books 1-3. So when reviewing these sort of things you have to be consistent with your complaints and why something is bad or poorly adapted. And I can only do that for the first three films so it wouldn't really make much sense. Regardless of this I hope you take this as a good thing and for the unfortunate ones that get to read this review enjoy. And it's only come across my mind to revisit this franchise now as there up on Netflix. With all that boring stuff out of the way let's get into this.",/review/rw9195158/?ref_=tt_urv
97,10 October 2007,kosmasp,6," Part 1
","If you don't know your Potter (like me), than you might have a problem with the titles. With other series, it's easier to distinguish, which one is part 1, 2, 3 etc. etc. Even the Naked Gun series which has Parts 2 and half and 33 and a third, you still know the order (not of the Phoenix obviously!) ;o) ",/review/rw1744183/?ref_=tt_urv
98,11 November 2002,StreepFan126,10," Just enjoy it!
","You know what?  I'm getting sick of reading comments by people who are tearing this movie apart, saying it twists mythology, it is unimaginative, it is done simply for cold cash, etc..  Well, a lot of these people are the same ones who will go see the same action movie over and over again, despite the lack of plot and talent.  Hollywood just does not make good family movies anymore that are not animated, and I think that is very well done. The child actors are wonderful and have great timing for actors of their age.  Just enjoy it!",/review/rw0717823/?ref_=tt_urv
99,19 November 2001,Quinoa1984,7," Overrated but entertaining
","Harry Potter and the Sorcerer's Stone, based on the novel it seems every kid has read (to my surprise considering that I hated reading most books as a kid, especially ones that looked longer than 200 pages and had little or no pictures but then I'm not a kid anymore) is now a movie and while it is certainly overrated and sometimes stupid, it gives some decent moments of entertainment.  It is another film that will depend on the viewer on how much he/she can take with near non-stop adventure and (impressive) visual effects.  It's a wonder the film made 93 million in one weekend (isn't that a sign of biblical armageddon though), but since the film is directed a lot more at kids it's not a total surprise since the movie gets a big reccomendation in the family film department.  But teens and adults might not want to walk in the theater prepared to see the greatest film since Wizard of Oz like the kids are.  ",/review/rw0716879/?ref_=tt_urv
100,22 September 2003,FiendishDramaturgy,7," I like it very much, but there are good reasons why I can't love it
","There were many plot changes to accommodate the adaptation of this literary work to film. But what bothered me more were the obvious comparisons to the 1986 TV movie ""The Worst Witch,"" in which many of the main characters of this work seem to have appeared. ",/review/rw0717935/?ref_=tt_urv
101,2 September 2023,BoBo_Goal32,8," Instant Classic - No matter what is the year you watch it
",After my Nine years old daughter almost finished to read all of Harry Potter's books it seemed like the right time to start with the movies or a least with the first and the less scary or inappropriate for young kids.,/review/rw9300704/?ref_=tt_urv
102,24 January 2003,rstef1,10," Excellent
","When the movie first came out, I was hesitant about seeing it because I was so enamored of the J.K. Rowling book. Therefore, I avoided it at the theater. When I finally bought the DVD I was sorry I hadn't seen it at the theater as I found that the movie was a truly worthy adaptation of the book. ",/review/rw0717880/?ref_=tt_urv
103,21 January 2006,siit,8," A return to magical innocence???
","Harry Potter seems to highlight what today's society is missing; the age of magical innocence, the pure abandonment of that essence of childhood. In this day and age of computer games and quick fix takeaway electronic happiness and incessant CGI violence, it's brilliant to see the world excited by story telling and the simple things. It reminds me of years ago as a child reading volumes of Roald Dahl's compositions and hanging out to read the next chapter of 'Danny the Champion of the World'. Harry Potter has engaged the world back into that innocence, even if it is for a two hour movie.",/review/rw1271139/?ref_=tt_urv
104,24 December 2023,badeclerck,10," A Timeless Return to Magic
","Revisiting Harry Potter and the Sorcerer's Stone is an enchanting experience that brings back the magic that defined not only this film but the entire saga. Whether through the books or the movies, the Harry Potter series has been a source of joy, and this first installment remains a delightful journey into the wizarding world.",/review/rw9515683/?ref_=tt_urv
105,6 August 2019,NellsFlickers,8," Back when Potter films were fun!
","I have been re-viewing the Potter films in order, building up to the last two installments, which I have yet to see. Watching them in order allows me to judge which were, in my humble opinion, are better than others.",/review/rw5042515/?ref_=tt_urv
106,11 January 2002,chadgeri,6," A sad excuse for a children's movie.
","Lacking any real magic, Harry Potter was a lifeless film, composed of a plotless story and forgettable performances. While watching the Neverending Story last night, a true children's classic, it really hit me how wonderful a movie Harry Potter could have been if only they'd been willing to deviate from the book for a second.",/review/rw0717469/?ref_=tt_urv
107,19 May 2006,cwrdlylyn,7," SORCERER'S STONE : An Underwhelming But Adequate Kick-Off To The Franchise...
",HARRY POTTER & THE SORCERER'S STONE ,/review/rw1371192/?ref_=tt_urv
108,31 July 2020,aswathiwarrier-35276,5," Abrupt turn of events, no where as good as the book
","One of my favorite books, unfortunately the movie doesn't keep up to the standards. Also disheartened by mediocre performance by the main actor, Ron and Hermione are really good though. Did not like the actors caster for Fred and George as really doesn't go with the impression one would get of those two from the book.",/review/rw5954522/?ref_=tt_urv
109,25 March 2020,x-54313,7," My favorite Harry Potter series
","This Harry Potter movie is my childhood, but also my favorite one, like the heroine so cute",/review/rw5575969/?ref_=tt_urv
110,12 November 2005,peteranderson,3," Dreadful!
","Hurrendous! Daniel Radcliffe absolutely destroys this film. He has no experience and he loves and enjoys himself far too much for anyone else to enjoy the film. The facial expressions, the looks and the lack of acting capability was so tragic it wasn't funny! Emma Watson and Rupert Grint gave decent performances. And Maggie SMith ruled supreme. A few good moments but the lead star dragged the film down so much it was unbearably bad! Sorry a 3. Plot was pathetic and Daniel wrecked it!",/review/rw1214316/?ref_=tt_urv
111,31 March 2020,w-08323,7," Open the door to the magical world
","Who hasn't fantasized about receiving a letter of acceptance from Hogwarts? The author and the filmmakers are too good, and they have created a whole new world.What attracts me most is the charm and novelty of magic, the magical 9 and 3/4 platform, the wonderful magic school, the lively small partners and so on, all of which make me surprised and surprised.",/review/rw5593725/?ref_=tt_urv
112,24 March 2020,z-59713,9," Magic world
","It's always the best memory of my childhood. I'll always believe that I also received the admission notice from Hogwarts, but the owl lost his way and didn't find my home",/review/rw5573510/?ref_=tt_urv
113,30 December 2013,Asentiff2004,8," The boy who lived
","Harry Potter, a seemingly normal 11 year old boy soon discovers that there is far more to the world and himself then he ever imagined. Famous for an incident at his birth he soon discovers the world of magic as he is invited and attends Hogwarts, a school for witchcraft and wizardry. While there he learns that not all wizards are those to be trusted and there are those still serve an old evil, an old evil that wants Harry Potter dead.",/review/rw2931699/?ref_=tt_urv
114,6 December 2001,preppy-3,7," Long, but pretty good
",Adaptation of J.K. Rowling's very popular book is as good an adaptation as possible...but it doesn't completely work.,/review/rw0717229/?ref_=tt_urv
115,8 August 2021,artdonovandesign,10," A timeless, absolute delight!
","I was quite surprised to see that this movie only rated around 6.5. So it begs the question, exactly how enjoyable, clever, truly magical and unique does a fantasy movie have to be to rate close to or specifically a ""10""?",/review/rw7206407/?ref_=tt_urv
116,1 April 2020,xuefeiding,10," The magic movie series that amazed my childhood
","The magic world of Harry Potter has brought so much splendor to me as a child. The movie is based on the novel and constructs a magic world. Courage, friendship and family are all very touching.",/review/rw5597138/?ref_=tt_urv
117,5 November 2001,gabbs,7," A mystic magical adventure not to be missed!
","Before I entered the cinema I was a little worried that the book may have been picked up and messed around with by the Hollywood machine and the film pushed out the end, But to my amazement they have kept almost the same. Several little bits were missing, like the absence of the poltergeist which I thought may have been quite fun. But a mystic magical adventure not to be missed!",/review/rw0716835/?ref_=tt_urv
118,3 December 2002,MLDinTN,," too over-hyped; doesn't deliver
","I've read all the Harry Potter books and really liked them. This movie pales in comparison to the books.  Too much is left out of the movie, especially the ending.  The book shows how all 3 kids overcome the challenges by doing what they are good at. And the movie leaves some of that out.  The kids were awful actors.  They must have cast the cheapest kids they could find.",/review/rw0717854/?ref_=tt_urv
119,9 July 2020,RicardoSPDP,5," Finllay re-watched it
","This film is by all means a classic, but classic does not mean great. Though the set design and camera work (not specifically cinematography but rather how the camera moved through scenes) and editing was great. That film as a whole does not deserve as much credit as it gets.",/review/rw5892805/?ref_=tt_urv
